text,id_str,retweet,user_location,place_full_name,location,team_count,sentiment
Giving up drives like that is a killer. It is so hard to move the ball in weather like this. You can pretty much ta… https://t.co/pGjxcAF6Dx,1201206422152855553,False,"Chicago, IL",,IL,1,positive
Yo I have really gone to bat for Kevin King a lot of times but get it together #packers,1201206331274932226,False,"Allentown, PA",,PA,2,positive
That was just a nightmare defensive possession for the #Packers. Primarily Kevin King.,1201206274882277376,False,"📍Los Angeles, CA",,CA,4,positive
Another blow coverage by King for the #Packers Alexander can only do so much in the secondary,1201206194188292098,False,"Stillwater, MN",,MN,1,negative
Ten years of this crap #Packers,1201206093159882752,False,"Sacramento, CA",,CA,4,negative
Kevin King sucks so bad #Packers,1201206077574012934,False,"Toms River, NJ",,NJ,2,negative
MetLife Stadium @SportsUSAMedia #giants #packers @Giants @packers is trending on Socialhood. See more at… https://t.co/U12hDjyZxv,1201205603470860288,False,"Chicago, IL","East Rutherford, NJ",IL,1,positive
Tough give up on 4th down..  Two guys standing beyond the first down marker.  #Packers,1201205597611397120,False,"McHenry, IL",,IL,1,negative
Where the hell is everyone? Why are the windows so big? They are they playing so far off? #packers,1201205526576713728,False,"Chicago, IL",,IL,1,positive
Gotta get a pass rush on 4th and 5.  He had all effing day. #Packers,1201205505038831616,False,"Sherman Oaks, CA",,CA,4,negative
"You guys ... I love football games in the snow.

Watching (or playing, if I could), probably not so much attending.… https://t.co/vPYxKiupE4",1201205430220922887,False,"Chicago, IL",,IL,1,positive
"2-9 in #Packers territory down seven on a 4th-&amp;-5? #Giants made the right decision to go for it. Jones to Slatyon, first down.",1201205427494686721,False,"North Massapequa, NY",,NY,1,positive
A #WinterWonderland in full effect here at #Giants #Packers #NFL https://t.co/eQgzJmTcn4,1201205196136833025,False,New Jersey,,NJ,2,positive
It's such a joke in this day and age that the @NFL forces our TV viewing in to divisional games. Who wants to watch… https://t.co/QIoYWwvBO6,1201204840535339008,False,"Mankato, Minnesota",,MN,1,positive
Nobody wants to watch #packers #giants game @NFLonFOX.  Turn on the #49ers game dumbasses.,1201204594430361601,False,"Des Moines, IA",,IA,0,negative
"If I’m the packers, I start sending some corner blitzes. Expecting d linemen to get good push with bad footing is tough. #packers",1201204514726002690,False,"Chicago, IL",,IL,1,negative
"Great catch by Allen Lazard. #Packers
 https://t.co/cqgC8IpwvX",1201204471172349952,False,"Atlanta, GA","Georgia, USA",GA,1,positive
I don't think he got both feet in before he secured.  Looks like a good challenge to me.  🙏 #Packers,1201204346748198912,False,"Sherman Oaks, CA",,CA,4,positive
SOMEBODY GIVE ME A GAME LINK #Packers,1201203910855155712,False,"Rancho Cucamonga, CA",,CA,4,negative
Corners are going to have to defend a little longer today. Bad weather always favors the o linemen. You can’t get f… https://t.co/GyOIK2O93b,1201203813316808705,False,"Chicago, IL",,IL,1,negative
Devante Adams gets the Pack their first score #Packers https://t.co/SvzbC3HaAR,1201203769536593927,False,New York,,NY,1,positive
Sure would seem like the #Packers are recognizing what they've strayed away from earlier this season. A lot more of… https://t.co/eFKRdXLUfr,1201203386390962176,False,"📍Los Angeles, CA",,CA,4,positive
#Packers now have 6 opening possession TDs this season..that's the 2nd most in the NFL #GBvsNYG,1201202978511826945,False,"New York, NY",,NY,1,positive
Fantastic opening drive for the #Packers,1201202978151112705,False,"Orlando, FL","Altamonte Springs, FL",FL,3,positive
"Davante Adams, Aaron Jones and Allen Lazard -- arguably the three top playmakers in the #Packers' offense right now… https://t.co/QiqmNPjz0P",1201202931912990721,False,"📍Los Angeles, CA",,CA,4,positive
The Packers go 72 yards in 7 plays on their first drive. Aaron Rodgers to Devante Adams for an 8-yard TD. #Packers… https://t.co/XuojGLEyDs,1201202901277908994,False,New York ,,NY,1,positive
leggo 🧀 good start #Packers,1201202657144258560,False,"Chicago, IL",,IL,1,positive
"Great start by #Packers... sure it's a much different opponent, but you can only play who is in front of you.",1201202608469356545,False,"McHenry, IL",,IL,1,positive
That was a fine looking opening drive.  #Packers,1201202538285944832,False,"Sherman Oaks, CA",,CA,4,positive
"On the flip side, great job by #Packers play caller Matt LaFleur to get Davante Adams matched up one on one against… https://t.co/Gp5OnQYgyv",1201202418995879936,False,"New York, USA",,NY,1,positive
Excellent start. Now defense do your part. Keep laying it on them. #packers,1201202415384584192,False,"Chicago, IL",,IL,1,positive
"21st is total Offense
28th in Total Defense
9-3 and played a pretty difficult schedule 
Doesn’t really add up 
#Packers",1201201938223828994,False,"Crown Point, IN",,IN,1,negative
Gotta love the matchups! Many playoff seeds can change today. Biggest game gotta be #49ers vs #Ravens &amp; the #Colts… https://t.co/Dvr3CFMCLN,1201201843461902336,False,Florida,,FL,3,positive
Rodgers was super mad about his YPA taking a hit last week #Packers,1201201827271839744,False,"Orlando, FL",,FL,3,negative
greenbay #packers @aaronrodgers12 #playball #football @nfl nflnetwork #live #laugh #love #life #beyou #beautifulyou… https://t.co/LFKsWO95Cb,1201201817268490241,False,Iowa,,IA,0,positive
Breaking: #Packers with positive punt return yardage. It was 3 yards. #BabySteps,1201201451932012546,False,"Missouri, USA",,MO,1,positive
Holy crap. What a catch. #packers,1201201419740762112,False,"Chicago, IL",,IL,1,negative
Look at that. Play action and a pass to jones. Very good!! Yes!!! Stick with that. #packers,1201201266417946624,False,"Chicago, IL",,IL,1,positive
LaFleur read the “Aaron Jones hasn’t been involved in the passing game” tweets. #Packers,1201201234985803776,False,"St Louis Park, MN",,MN,1,negative
"Instead of stiff arming on a return in bad weather, how about tucking it away. Do your job special teams. Damn! #packers",1201201093683875840,False,"Chicago, IL",,IL,1,negative
I wont get to see my @packers play today. It's not showing LIVE. LET'S GO PACKS WE GOT THIS! #aaronrodgers12… https://t.co/ngNNj6dhDK,1201201081814007811,False,"Oklahoma, USA",,OK,0,positive
What a job by Kenny Clark. Completely blew up that play. #Packers,1201201046833553415,False,"Orlando, FL","Altamonte Springs, FL",FL,3,positive
Less than one minute into the game and #GoPavkGo chants are audible on the broadcast. #Packers #GBvsNYG,1201200882425192448,False,"Washington, DC",,WA,1,negative
"with the rain coming down,, i predict a 31-14 #Packers win...",1201200148673703936,False,New Jersey,,NJ,2,positive
This is going to be a tough game for Daniel Jones without Evan Engram and Golden Tate and with an offensive line tr… https://t.co/eBx5GbOb48,1201200097633193984,False,"New York, USA",,NY,1,negative
Hey @FOXSports @GetSpectrum @NFLonFOX late change taking the #Packers away and putting on #49ers? #WTF,1201200079186669573,False,"Chicago, IL","Spring Lake, MI",IL,1,negative
"#Packers win toss, defer. #Giants will get the ball first. #GiantsPride",1201199907631181826,False,"East Rutherford, NJ",,NJ,2,positive
The #Packers win the toss and defer. #Giants #GBvsNYG #NFL,1201199681155538947,False,New York ,,NY,1,positive
"Packers vs Giants NFL Football Live Stream
Packers vs Giants Live
#Packers vs #Giants
 
Watch Live&gt;&gt;… https://t.co/0FbtJVrbnQ",1201198514027552769,False," New York, United States",,NY,1,positive
Freezing rain and sleet at #Giants #Packers has me very nervous today #FantasyFootball,1201197189587972102,False,"Chicago, IL",,IL,1,positive
On the internal PA 🎙for #Giants #Packers! First time I’ve ever been on the 🎙to announce ‘Rahjahs’... I see Green Ba… https://t.co/rs3nlz3a66,1201195850384494593,False,"Howell, NJ via Fair Lawn, NJ","East Rutherford, NJ",NJ,2,positive
8 Rookies Who Could Play a Major Role in the 2019 NFL Playoffs https://t.co/EzvqrIP109 #football #sports #nfl #pats… https://t.co/IsxK2cFMq8,1201195676027064320,False,"Seaside, CA",,CA,4,positive
"So despite the HEATER we are on, I don’t live anything linewise today. Lets take the #Packers to cover the 6.5 late in the slop.",1201194777204740096,False,"Washington, DC",,WA,1,negative
} #49ers and #Ravens game and #Packers and #Giants^ today so far🏈,1201192724436795395,False,"Detroit, MI",,MI,1,negative
The Packers are allowing 380.5 yds per game and 255 yds of those yards are through the air. This could potentially… https://t.co/akBUKj2vY6,1201192508266622977,False,"Waldorf, MD","Waldorf, MD",MD,2,negative
"Week 13: Current NFL Power Rankings, Ravens on Top

#49ers #Bills #Chiefs #Lions #NFL #NFL100 #NFLKickoff #Packers… https://t.co/mVhYhywMTv",1201192255043833860,False,"Michigan, USA",,MI,1,positive
Good luck to the #49ers and the #Packers!,1201191890768420865,False,"California, USA",,CA,4,positive
"Four #NFLpicks #ATS today:
#Packers -6.5
#Ravens -5.5
#Steelers +2
#Bengals +3
Roll em up to win big.
Good luck out there...",1201191470327160832,False,"New York, NY",,NY,1,positive
"✅ Green Bay Packers -6.5Game &amp; bet information: https://t.co/ZnPbH6MZk0@dsmll63On it? RETWEET#Packers",1201190108151635968,False,"Philadelphia, PA",,PA,2,negative
Being a little selfish here but as a Vikings fan I Need a Giant miracle today (pun intended)  ‼️‼️ #GiantsPride… https://t.co/qpUaMz47xQ,1201189405685374980,False,"Wall, NJ",,NJ,2,negative
Getting ready for kick. #Packers #Giants coming up on @SportsUSAMedia https://t.co/4Nb5E5nso2,1201188985521004544,False,"Manhattan, NY","East Rutherford, NJ",NY,1,positive
Rapid Fire to post all of my @NFL Picks - ready? Let's start with my #NFL best bet. #Giants +6.5 the @Giants will b… https://t.co/EUCK6wNe0e,1201188717077106688,False,North Carolina,,NC,1,positive
Huge. All about that Aaron Jones today! #Packers https://t.co/VJQ7dJiUxz,1201188036647772161,False,"Long Island, NY",,NY,1,positive
"Can the #Packers rebound as 6.5-point favorites vs. the lowly #Giants today?

Your NFL early slate primer:… https://t.co/6m2cRZJBcr",1201187200374755328,False,"Chicago, IL",,IL,1,positive
Going to the #Packers game... great weather we are having in Jersey 🙄 https://t.co/ELynIuW0d3,1201186919914319875,False,"New Jersey, USA",,NJ,2,positive
#Giants gonna get destroyed today. The question will be by how much?? I think the #Packers put 60 up today.,1201186697716912128,False,"Queens, NY",,NY,1,positive
We like the #Packers to cover the -6.5 over the #Giants. The are due a bounce back and need a big win to show that… https://t.co/VTvKVv97jm,1201186696747876353,False,"New York, NY",,NY,1,positive
Top 10 NFL Teams Going Into Week 13 #49ers #Chiefs #Cowboys #NFL #Packers #Patriots #PowerRankings #Ravens #Saints… https://t.co/hA3FaaZ6NA,1201185373830950913,False,"Philadelphia, PA",,PA,2,positive
"Need your #49ers fix before game time? Give the Niner Noise Podcast a listen, as @rs_morrison and @cgawilson break… https://t.co/JjqQ2liFkE",1201184876252319746,False,"San Francisco, CA",,CA,4,negative
"This #Giants home game against the #Packers is going to feel, look, and sound like a home game for Green Bay unless… https://t.co/x7z4YLinVL",1201183426306625538,False,"New York, USA",,NY,1,negative
"Roll Pack!! Get back in the win column!
#Packers
#GBvsNYG https://t.co/pZGmbjDnhs",1201182688712900609,False,"North Hollywood, Ca",,CA,4,positive
"The #Giants declared WR Golden Tate, TE Rhett Ellison, TE Evan Engram, S Jabrill Peppers, G Chad Slade, OT Eric Smi… https://t.co/aQNb3lQCGz",1201182361427288064,False,"Florida, USA",,FL,3,positive
".#Giants inactives vs. the #Packers: Alex Tanney, Golden Tate, Evan Engram, Rhett Ellison, Chad Slade, Eric Smith,… https://t.co/YvYNkmvxp4",1201181702321823744,False,New York ,,NY,1,positive
"I think by virtue of the #49ers kicking the shit out of the #Packers, I should be allowed to watch the Niners/Raven… https://t.co/c9sDjClxYC",1201181175030702087,False,"Minneapolis, MN",,MN,1,negative
@FOXSports @NFLonFOX @CBS @CBSSports Hey Fox and CBS I live in NY. Why the hell are the Steelers/Browns and 49ers/R… https://t.co/ltxcgLWSyT,1201179262050590720,False,"Rochester, NY ",,NY,1,positive
"#NYGiants fan in the #DMV?  Come in to watch today’s game vs #Packers, 1 pm: 
- Specials: 55 cent wings, beer speci… https://t.co/fJA2gU9sZu",1201179174238642176,False,"Washington, DC",,WA,1,negative
"#Packers RT Bryan Bulaga being active today is huge and with Nijman and Pankey inactive, it seems likely that Bulag… https://t.co/eKG7KirKHR",1201178335868526600,False,"Orlando, FL",,FL,3,positive
@packers @NFLonFOX Y'all ready #PackersNation for a W?! Time for #Packers to bounce back big and stay strong in the… https://t.co/N194QOniju,1201178268021542912,False,Florida,,FL,3,positive
Bulaga in for #Packers is huge. 📈📈 https://t.co/EB9XprLbQq,1201178181316808707,False,"Georgia, USA",,GA,1,positive
2 fumbles and 2 ints lol #GBvsNYG  #giants #packers https://t.co/rKlU2lc6aV,1201178103789314048,False,"Dallas, TX",,TX,2,positive
"#Eagles TE Zach Ertz is ACTIVE.
#Steelers RB James Conner, WR JuJu Smith-Schuster are OUT.
#Packers OT Bryan Bulaga… https://t.co/A6rU89S1vs",1201177649009381377,False,"Florida, USA",,FL,3,negative
"Bryan Bulaga is active for #Packers. Miraculously, he didn't miss any games with MCL sprain.",1201177225695055873,False,"Boston, MA",,MA,1,negative
"NFL Sunday Picks
(7-7 last week, 102-78 overall):

(-6.5) Green Bay #Packers (8-3) over New York #Giants (2-9)
(-10… https://t.co/ajhSODhQVy",1201175710473306112,False,"Norman, OK",,OK,0,negative
